genex	geney	idx	idy	r
CG11155	tRNA:Pro-TGG-1-2	11_J21	06_A3	0.37866382552697736
CG11155	CG31883	11_J21	19_K12	0.3627532421317659
CG11158	CG16820	10_C14	09_J2	0.396895081922562
CG11158	CG14391	10_C14	02_J16	0.36426212816637366
CG11158	CG9593	10_C14	03_M3	0.35742664736136176
CG11159	CG12479	02_N18	13_P1	0.5002452832538599
CG11159	CG8038	02_N18	07_C19	0.3954565782416057
bsk	CG11159	14_C18	02_N18	0.393436851992906
CG11168	Mtap	05_L22	01_K7	0.4108845273050048
Atf3	CG11168	11_I11	05_L22	0.36720577692970446
CG11168	CG43137	05_L22	14_O11	0.3528005164869207
CG11170	CG14505	17_A15	17_A17	0.430106532945397
CG11170	Snoo	17_A15	03_M20	0.4207805649087738
CG11170	CG31373	17_A15	08_P24	0.4143534217186451
CG11180	CG8545	19_H22	18_O9	0.5762750285519685
CG11180	CG12499	19_H22	12_F13	0.5478596643317545
CG11180	Rs1	19_H22	13_P16	0.5431543926318896
CG11191	crol	05_C2	11_G8	0.4042663312781748
CG11191	Rab3	05_C2	07_L8	0.3981167520910681
CG11192	CG3225	11_O22	19_B17	0.45941038331202155
CG11192	Reph	11_O22	08_F6	0.4387922735515886
Burs	CG11192	17_F7	11_O22	0.4270267399226855
CG11211	CG31104	12_N18	06_K16	0.43841693818089084
CG11211	Optix	12_N18	09_A3	0.3606250489484345
CG11211	TBPH	12_N18	06_H9	0.351480660285899
CG11236	Nepl4	16_G3	03_H18	0.3822134955299894
CG11236	CG6688	16_G3	16_G23	0.3735882617683659
CG11236	CG14929	16_G3	19_A20	0.3666835096530527
CG11247	YME1L	18_E19	09_A23	0.4382403128067189
CG11247	Rcd5	18_E19	13_I16	0.404399801575822
CG11247	Nup188	18_E19	13_I20	0.4007395955291198
CG1124	sn	04_O15	06_B7	0.37400722272477777
CG1124	CG15912	04_O15	14_F6	0.32999354964817346
CG1124	CG13813	04_O15	17_C9	0.3297949842558494
CG11267	Rpb12	13_H4	13_K1	0.4419305088166421
CG11267	CG9483	13_H4	18_B1	0.4334474031011209
CG11267	Tsp39D	13_H4	15_J3	0.41104601057348134
CG11269	Smyd4-4	17_H2	07_A9	0.4429310363697047
CG11269	lncRNA:CR42862	17_H2	12_L22	0.4124579031121647
CG11269	CG8907	17_H2	16_J1	0.4088747749610654
CG11279	ry	18_F9	12_P11	0.45221920229071116
CG11279	Syt14	18_F9	16_I4	0.42948161833596254
CG11279	Rab3-GAP	18_F9	05_O7	0.4138080810993052
CG11286	Ork1	16_J21	04_H24	0.4424035150175127
CG11286	CG9986	16_J21	11_B22	0.4027540713657355
CG11286	Neb-cGP	16_J21	01_H23	0.3976711037679054
CG11291	Ir10a	15_K22	05_P24	0.41542683058022967
CG11291	CG3566	15_K22	15_H6	0.3899877815717259
CG11291	gro	15_K22	10_F11	0.38749282791970724
CG11298	NAAT1	13_C13	03_A21	0.4106637054747091
CG11298	CG17834	13_C13	12_M11	0.3899226071807962
CG11298	ninaB	13_C13	17_G23	0.388747925890608
CG1129	CG7173	13_D23	17_P1	0.4095370297098797
CG1129	CG11694	13_D23	07_K8	0.3828682306575421
CG1129	topi	13_D23	09_N3	0.3588520254398521
CG10651	CG11309	01_G15	14_J8	0.3977485671335836
CG11309	CG13721	14_J8	14_L11	0.3316002009944717
CG11309	Kif3C	14_J8	14_J9	0.330553503697428
CG11318	Dhc98D	08_M15	16_L16	0.3956185767400108
CG11318	CG17560	08_M15	15_N3	0.3533511031413579
CG11318	snoRNA:Me28S-G3253	08_M15	04_G3	0.33430913835633236
CG11319	CG34432	03_K15	17_A1	0.3913807311968995
CG11319	CG4596	03_K15	16_B12	0.3856807995599044
CG11319	Hr78	03_K15	18_C6	0.3671623601544092
CG11322	TrxT	09_G20	01_G19	0.4758503677851584
CG11322	CG43367	09_G20	07_K19	0.4331378808422167
CG11333	Yif1	05_C1	16_C12	0.48586258143446925
CG11333	ksh	05_C1	16_G22	0.46971457143610035
CG11333	CG7589	05_C1	17_N6	0.4307420467517181
CG11345	Vta1	10_E20	06_B8	0.603357207451713
CG11345	LysS	10_E20	11_H4	0.603010273402116
CG11345	CG5746	10_E20	11_K17	0.598352611053522
CG11349	Tret1-1	01_M18	04_J2	0.6681073458124266
CG11349	spidey	01_M18	03_L17	0.5825773881845954
CG11350	CG5746	12_I19	11_K17	0.6907539208152117
CG11350	CG9083	12_I19	03_H8	0.6830601493801849
CG11350	CG7548	12_I19	04_M10	0.678806923201723
Arpc5	CG11353	05_F8	19_L19	0.3695059917620241
CG11353	Rac1	19_L19	03_L19	0.3694695470439214
CG11353	Synj	19_L19	18_E20	0.34713528920465003
CG11356	Dhpr	05_G14	02_I19	0.47284217453479405
CG11356	Rpn8	05_G14	13_J9	0.41590776256115913
CG11356	CG34328	05_G14	02_D3	0.39673889267256857
CG11357	dgt3	09_H2	13_A18	0.4099255612976155
CG11357	CG42287	09_H2	17_D8	0.4069100088831354
CG11357	fs(1)h	09_H2	17_K2	0.39962076419576437
CG11362	Gsc	11_L12	15_P6	0.3859696401597142
CG11362	Cnot4	11_L12	13_D16	0.3790727419514484
BEAF-32	CG11362	05_P21	11_L12	0.3783760024909203
CG11367	RpL35A	02_I17	13_K11	0.4213686723906713
CG11367	RpL13	02_I17	03_N1	0.41308357909826476
CG11367	RpL31	02_I17	12_D24	0.4121842689421641
CG11368	veil	19_B24	15_M1	0.4445958759459678
CG11368	Toll-9	19_B24	12_N15	0.4357935768576036
CG11368	CG2955	19_B24	03_D24	0.4189583400013771
CG11370	CG1824	16_O24	17_I7	0.7581003915653017
CG11370	uex	16_O24	16_P22	0.7507042016533272
CG11370	CIAPIN1	16_O24	16_P19	0.7434325171140393
CG11373	IM1	08_J8	16_G13	0.389539373401972
CG11373	MCPH1	08_J8	06_L6	0.38088766929066536
CG11373	Vha16-4	08_J8	19_M23	0.3645866932832595
CG11379	CG30380	18_B9	19_K10	0.45019210045027763
CG11379	CG33056	18_B9	15_B7	0.4278712212235611
CG11380	CG12538	09_F19	15_A11	0.45746996462824063
CG11380	CG32554	09_F19	06_M2	0.4276797520985107
CG11380	CG15253	09_F19	18_K24	0.40165977032883143
CG11382	CycH	04_K23	18_G18	0.5290574540299995
CG11382	crok	04_K23	15_I24	0.5278570263760693
CG11382	Prosalpha4T2	04_K23	01_H22	0.5148375128906642
CG11384	CG14566	15_I6	12_C3	0.38950300775772473
CG11384	Cpr92A	15_I6	14_M7	0.34787384408883587
CG11384	Syx13	15_I6	07_D10	0.3443852975021223
CG11391	Gle1	10_K2	18_K7	0.4609653632611932
CG11391	SRm160	10_K2	10_E3	0.449332425808797
CG11391	CG5274	10_K2	09_K19	0.40962100775359334
CG11398	sbb	18_L2	13_P14	0.4728880002904384
CG11398	Rnmt	18_L2	18_O7	0.45392729330360526
CG11398	Gr58a	18_L2	18_O2	0.4027600476746512
CG11399	CG33941	06_E13	07_E6	0.36633105344288824
CG11399	CG3847	06_E13	16_J9	0.32599019340687274
CG11399	CG1628	06_E13	14_J10	0.3249763286436171
CG1139	Vps60	15_H24	05_M7	0.35630465121632643
CG1139	CG43085	15_H24	15_B24	0.34686099783889957
CG1139	eIF3g2	15_H24	14_G17	0.34669816422144495
CG11403	rho-7	11_K2	08_M16	0.4693617109815037
CG11403	drongo	11_K2	17_I22	0.4274430552917748
CG11404	CG18537	08_F18	18_K16	0.4641783140084997
CG11404	drpr	08_F18	01_E11	0.45664629589159383
CG11404	ea	08_F18	13_A13	0.42683622623155726
CG11406	CG31207	18_K20	03_F18	0.35420015590576903
CG11406	nmo	18_K20	18_F22	0.33104122619175275
CG11406	CG12420	18_K20	03_J10	0.31060834263562226
CG11414	Oscillin	09_P9	06_I9	0.4022310308861379
CG11414	CG14354	09_P9	17_P6	0.391499347394719
CG11414	CG13050	09_P9	19_M10	0.3857723906324762
CG11417	tef	17_N19	14_M12	0.4259288375345919
CG11417	Ir60a	17_N19	04_C17	0.419927346773497
CG11425	sut3	19_O3	10_K5	0.36794180339861077
CG11425	DENR	19_O3	07_N14	0.35291010980540705
ATPsynCF6L	CG11425	16_N5	19_O3	0.34684643220354955
CG1142	wcd	13_E1	08_F13	0.42474806432848594
CG10903	CG1142	13_H18	13_E1	0.40626222515286775
CG1142	RIOK2	13_E1	08_G13	0.40579923127607526
CG11436	retm	04_M8	04_N6	0.4404671079787865
CG11436	CG30345	04_M8	14_F8	0.4362193995341522
CG11436	Muc12Ea	04_M8	04_O8	0.4291317428261127
CG1143	upd3	04_I5	04_I10	0.39172414933398497
CG1143	CG5500	04_I5	14_C14	0.3881046660805522
CG1143	CG9106	04_I5	05_O20	0.38456271779290646
CG11444	Chi	11_B10	09_P3	0.5635999134436123
CG11444	lid	11_B10	10_H19	0.48908525809387415
CG11444	Ssdp	11_B10	06_L12	0.47705776669202565
CG11449	CG13319	12_F14	15_N18	0.40200489584071825
CG11449	CG12054	12_F14	19_A12	0.39668478740969315
CG11454	ITP	14_E11	02_O2	0.4953943316594136
CG11454	Mec2	14_E11	01_M7	0.411421123674996
CG11454	GABA-B-R2	14_E11	06_B6	0.39688318316307
CG11456	uif	15_D2	06_E24	0.3837702372254069
CG11456	Npl4	15_D2	03_I3	0.36865233146536797
CG11456	sens	15_D2	07_I14	0.3661958124647739
CG11459	Socs44A	03_D10	16_K9	0.3802440272489703
CG11459	Hmgs	03_D10	17_H11	0.36488982008589743
CG1146	mRpS35	07_M12	19_G5	0.364395000864569
AttB	CG1146	07_L19	07_M12	0.36128724783934485
CG1146	Tango1	07_M12	11_E1	0.33248185673776387
CG11475	san	16_D12	19_D7	0.38629089695546315
CG11475	Dlic	16_D12	19_B11	0.3700359935817936
CG11475	CG12481	16_D12	02_B3	0.35598060305373475
CG11504	CG31464	01_N1	15_I10	0.426579810720241
bru2	CG11504	05_B17	01_N1	0.4094343323648216
CG11504	lncRNA:CR32553	01_N1	19_F6	0.36719078389327914
CG11523	CG34213	12_D10	09_G22	0.36894299901909006
CG11523	Toll-6	12_D10	12_B9	0.36713687498604686
CG11523	CG34283	12_D10	19_C10	0.36331265475196745
CG11529	SRm160	10_M2	10_E3	0.4629278906494199
CG11529	trus	10_M2	10_F1	0.4089385988871847
CG11529	hng1	10_M2	10_L7	0.3808158516663525
CG11537	CG34260	05_E7	05_B1	0.4325450316977891
CG11537	drongo	05_E7	17_I22	0.41330366689327
Abl	CG11537	11_M22	05_E7	0.405565456580829
CG11550	CG34370	04_K24	18_D5	0.4280853286150563
CG10433	CG11550	17_O16	04_K24	0.3769283683307138
CG11550	CG9674	04_K24	04_M20	0.3657000279529553
CG11560	Eaf6	16_D19	09_B18	0.418634568960271
CG11560	CG8958	16_D19	13_K6	0.41822685074846416
CG11560	spidey	16_D19	03_L17	0.3936139829367761
CG11563	VhaSFD	16_N16	05_F22	0.40916186997955617
CG11563	CG2201	16_N16	06_N5	0.3959506315658415
CG11563	CG7246	16_N16	19_J3	0.3707369564043901
CG11583	CG1542	14_L22	10_O10	0.684943428834306
CG11583	CG13096	14_L22	13_E11	0.6849338911191637
CG11583	CG8939	14_L22	13_K7	0.6448255778147705
CG11588	CG12024	11_G15	08_M18	0.5398781124320967
CG11588	Fmo-2	11_G15	06_J1	0.4019411936925407
CG11590	spidey	08_J19	03_L17	0.4923132747670267
CG11590	DCP2	08_J19	19_N2	0.48795292024715525
CG11590	Nlg4	08_J19	04_P4	0.4655321448624595
CG11594	obst-G	06_D5	17_C19	0.34521372662474187
CG11594	CG32235	06_D5	07_G12	0.332619049163029
CG11594	CG12362	06_D5	10_I20	0.31535705888187554
CG11597	CG14340	05_N17	12_E2	0.42841983329132993
CG11597	PKD	05_N17	16_H4	0.4057362037754748
CG11597	mTerf3	05_N17	18_G19	0.3919696899589026
CG11601	CG8093	08_I5	04_N10	0.4136895718205527
CG11601	CG43233	08_I5	04_N7	0.4089573429562111
CG11601	CG32335	08_I5	08_E17	0.4021137467213117
CG1161	CG17904	07_C12	03_E23	0.4545278435113143
CG1161	CG15234	07_C12	03_D9	0.3969761334764762
CG1161	Sans	07_C12	08_A14	0.39182500389562075
CG11629	CG1418	08_G18	12_B10	0.3467186899592428
CG11629	CG33509	08_G18	02_H15	0.32119312949293455
CG11629	CG33771	08_G18	18_I4	0.32010497010544825
CG11635	CG32302	18_P4	15_M16	0.43354022636286615
CG11635	Hrd3	18_P4	18_H1	0.4082220768018374
CG11635	CG4766	18_P4	14_B9	0.39427578755622245
CG11638	krz	19_I8	13_I9	0.48896591508105974
CG11638	eIF2D	19_I8	15_A8	0.3728842155791002
CG11656	CG34232	12_O15	10_O11	0.4405571925647973
CG11656	CG30020	12_O15	02_B24	0.38002614508349447
CG11656	FucTD	12_O15	16_H23	0.3372003616947867
CG11674	CG9776	02_J5	05_C3	0.4326431609034089
CG11674	CG32246	02_J5	09_H14	0.39336825352600163
CG11674	Ipk2	02_J5	07_K15	0.3931209127580073
CG11679	p47	19_K23	05_O17	0.4490246349708932
CG11679	DCX-EMAP	19_K23	03_P19	0.43022980747459755
CG11686	rept	02_B7	10_L8	0.43052951997835165
CG11686	Rpb12	02_B7	13_K1	0.403146613496855
CG11686	hyd	02_B7	09_M6	0.3942021173740476
CG11694	Hakai	07_K8	07_N9	0.4196317001815805
CG10492	CG11694	18_G1	07_K8	0.40572751385333933
CG11694	CG43331	07_K8	13_C12	0.395582561756798
CG11696	CG4565	02_O23	07_D7	0.46651630233615815
Art7	CG11696	07_A18	02_O23	0.4267940086837378
CG11696	Nsun5	02_O23	07_J4	0.4060666598290374
CG11700	CG17687	19_C22	03_O6	0.42770346862964886
CG11700	CG17283	19_C22	06_B13	0.4250102069495148
CG11700	CG3635	19_C22	18_I24	0.38390675333717733
CG11703	CG7365	10_D16	10_D18	0.45605373034217334
CG11703	CG13050	10_D16	19_M10	0.4488755814495458
CG11703	CG8549	10_D16	10_J10	0.4308493297015605
a10	CG11714	02_M24	08_C10	0.45073383564409525
CG11714	tst	08_C10	07_C9	0.378743951074607
Arp2	CG11714	09_M14	08_C10	0.3781928851093998
CG11726	CG14684	08_A23	19_A9	0.427140950122566
CG11726	CG15553	08_A23	04_L14	0.383442691795776
CG11726	Uba2	08_A23	11_H2	0.38340526201050396
CG1172	CG5958	06_N9	17_L1	0.45466450233877753
CG1172	Sr-CIII	06_N9	02_O24	0.4443440771527909
CG1172	CG3108	06_N9	07_E18	0.4290503437056231
CG11737	Cyp4g15	04_L2	04_M22	0.4768726239585335
CG11737	CycH	04_L2	18_G18	0.4687921559685569
CG11737	crok	04_L2	15_I24	0.4555468885788404
CG11752	Vml	09_M9	18_M14	0.4237408840226091
CG11752	srl	09_M9	13_C15	0.3895555717789434
CG11298	CG11752	13_C13	09_M9	0.3791080270787421
CG11753	CG15093	03_G5	06_H22	0.4503735315325237
CG11753	SmydA-5	03_G5	05_G23	0.43831616898297104
CG11753	Gclm	03_G5	09_J16	0.43727754334456237
CG11755	eIF1A	04_G6	05_C11	0.35077209104118734
CG11755	CG4842	04_G6	02_N12	0.3498932798562923
betaCOP	CG11755	02_I13	04_G6	0.3475440052441451
CG11768	ND-20L	04_I9	09_E10	0.37752298803684387
CG10232	CG11768	15_A15	04_I9	0.37643699283270904
CG11768	Rim2	04_I9	04_H10	0.3721780658343152
CG11771	mRpL11	04_B11	08_O20	0.47005669737146155
CG11771	mRpL38	04_B11	02_E3	0.43457264995431055
ArgRS	CG11771	02_G17	04_B11	0.4276774202948638
CG11779	Tim23	05_H18	01_I7	0.6583215184919173
CG11779	UQCR-C1	05_H18	17_K19	0.572540730776179
CG11781	thoc5	08_J13	09_B1	0.36318527652002325
CG11781	mbl	08_J13	10_J14	0.3528501631692696
CG11781	Taf8	08_J13	18_G10	0.3516552805004548
CG11786	Hrb98DE	17_E15	17_I5	0.35978751577334483
CG11786	sll	17_E15	18_C22	0.35154904424475436
CG11786	inv	17_E15	06_C5	0.3156759618450937
CG11791	Vha36-1	08_H2	08_L3	0.4653029887374441
CG11791	Vha13	08_H2	11_C22	0.4485051141726122
CG11791	Vha26	08_H2	09_K3	0.4071691814846742
CG11811	Poxm	12_M12	16_I19	0.3885608923596712
CG11811	CG6495	12_M12	12_J11	0.35069794313640257
CG11811	CG31908	12_M12	12_M22	0.3415356234132829
CG11815	U2A	05_P1	16_L8	0.41135927112934767
CG11815	CG45105	05_P1	10_D14	0.39686211221808143
CG11815	Tsp5D	05_P1	07_J2	0.353781488356365
CG11828	CG6330	04_D1	13_I15	0.3982250895245447
CG11828	nesd	04_D1	11_B11	0.38044135637567555
CG11828	Ctl1	04_D1	13_D2	0.37324535916812573
CG11841	CG34328	06_O10	02_D3	0.3989655174656854
CG11841	Tsr1	06_O10	01_G17	0.39542247735904684
CG11841	CG42366	06_O10	11_E12	0.372345107936325
CG11842	Trissin	11_G9	11_J24	0.5518893568060461
CG11842	CG6262	11_G9	04_F13	0.4364104092534369
CG11842	CG7579	11_G9	16_A15	0.4283145662454303
CG11843	scramb1	12_M8	04_P22	0.4098242631709598
CG11843	Os-C	12_M8	12_A9	0.4036923485282077
CG11843	mTerf5	12_M8	12_C2	0.3882170655591018
CG11852	CG17855	18_D15	17_B18	0.47356474908893365
CG11852	woc	18_D15	08_B18	0.4031564709942751
CG11852	CG9911	18_D15	03_G13	0.38231827593980705
CG11857	msl-1	14_C6	17_A24	0.43446522876151156
CG11857	S6k	14_C6	13_J17	0.42749890375906424
CG11857	dos	14_C6	14_C12	0.42625394789824056
CG11858	Fer2LCH	13_B23	08_C5	0.395899958834694
CG11858	CG42814	13_B23	14_L3	0.38670066994789415
CG11873	Syp	01_A3	16_C20	0.370905436977527
CG11873	Fkbp39	01_A3	16_P4	0.3595387852364479
CG11873	Nuak1	01_A3	17_D9	0.3489773142954844
CG11885	tsr	10_I14	13_L14	0.4032076085163885
CG11885	CG14505	10_I14	17_A17	0.39637705067976375
CG11885	CG8303	10_I14	15_P2	0.351887404174714
CG11891	CG13021	17_N23	15_K24	0.4376754368671352
CG11891	CG15439	17_N23	17_O23	0.38604829012987135
CG11891	CG12310	17_N23	17_N22	0.3681984110866106
CG11893	Dif	12_E17	11_C2	0.37217149584402687
CG11893	CG13473	12_E17	07_P20	0.364808757034516
CG11893	Ctl1	12_E17	13_D2	0.3598430623168107
CG11902	fz2	10_J7	09_I22	0.4618100760358866
CG11902	CG32022	10_J7	16_D16	0.4167559373869704
CG11912	Tl	09_F13	03_N24	0.3999318510277312
CG11912	vvl	09_F13	09_A15	0.3646903691851469
CG11912	EMRE	09_F13	06_O15	0.3616600469977289
CG11920	l(2)34Fd	08_D16	08_H21	0.6154343650464954
CG11920	l(3)72Dn	08_D16	14_H22	0.5931783550458172
CG11920	CG3735	08_D16	08_D6	0.5483674933988089
CG11927	Fsn	15_L3	06_B18	0.4768176470454791
CG11927	CG44836	15_L3	08_I20	0.452340408580149
CG11927	CG42818	15_L3	15_I2	0.4454950415259464
CG11929	YME1L	07_B15	09_A23	0.3729708316869782
CG11929	CG42749	07_B15	01_I18	0.3554893746909456
CG11929	NAT1	07_B15	02_P20	0.3254374457791487
CG11951	ND-18	12_G7	11_F2	0.4177444452931206
CG11951	CG7886	12_G7	02_D2	0.3924110584683106
CG11951	Gle1	12_G7	18_K7	0.38399687939263644
CG11961	TTLL3B	09_K5	05_K22	0.4678330559769178
CG11961	Rok	09_K5	09_K24	0.4415744869910496
CG11961	flr	09_K5	02_A13	0.4007556351340304
CG11970	Ino80	13_P4	07_H16	0.4829957777030773
CG11970	Ostgamma	13_P4	13_N23	0.4156023537383218
CG11970	dikar	13_P4	11_P10	0.4020316714109347
CG12009	Muc14A	10_B10	03_H15	0.3600358958512193
CG12009	Taf10b	10_B10	19_J1	0.3373614365234783
CG12012	CG9194	15_C18	09_G23	0.48730290837495915
CG12012	kri	15_C18	05_K17	0.4114805796043418
CG12012	Lip3	15_C18	15_A24	0.40204622635606524
CG12020	CG3842	11_K19	08_L24	0.4047915095183452
CG12020	CG12402	11_K19	08_C1	0.39600318929495965
CG11291	CG12020	15_K22	11_K19	0.38654960861443494
CG12024	CG6044	08_M18	03_L22	0.505438249599219
CG12054	CG15136	19_A12	18_I6	0.4359622495522243
CG12054	ptc	19_A12	17_I24	0.37787637334156343
CG12056	mspo	12_D16	02_I23	0.45503582647429075
CG12056	CG34456	12_D16	05_B10	0.4101319243596433
CG12065	CG13084	12_C10	12_E7	0.4200376433013832
bdg	CG12065	15_C11	12_C10	0.41190634937528464
CG12065	CG13996	12_C10	03_F6	0.40471370695093833
CG12069	CG8564	10_K20	07_F23	0.3806908657435022
CG12069	CG15772	10_K20	12_O24	0.366315932373112
CG12069	CG8841	10_K20	17_M13	0.3642918472654495
CG12071	Cpr65Ea	15_H22	16_H15	0.471936552831985
AGO2	CG12071	19_E6	15_H22	0.42721026781543503
CG1208	CG30010	18_J10	13_I21	0.43403376632521773
CG1208	Fak	18_J10	13_F16	0.42543430608554517
CG1208	CG30022	18_J10	13_I13	0.391884830489727
asp	CG12091	09_L1	12_J10	0.40213880847525574
akirin	CG12091	16_O9	12_J10	0.3972310419372063
CG12091	CG13670	12_J10	08_J24	0.38933309027504714
CG12096	Parp	12_H18	12_F11	0.46531797500672917
CG12096	Elp3	12_H18	17_I20	0.4598969332553428
CG12096	CG42367	12_H18	01_E5	0.4543094907629646
CG12099	CG34278	11_I12	12_A14	0.4040751309614651
CG12099	Ugt302C1	11_I12	14_B15	0.35711667124875546
CG12099	ubl	11_I12	03_I11	0.3525641743008867
CG12105	Prosbeta2R2	12_A11	05_G24	0.378508313481815
CG12105	Hph	12_A11	12_C23	0.34992269992308744
CG12105	CG9313	12_A11	11_O5	0.3418266505754602
CG12106	CG7530	14_E18	17_J23	0.3989574265797018
CG12106	CG12374	14_E18	06_D18	0.36870395364336717
CG12106	Dcr-1	14_E18	07_F10	0.36690064735193956
CG12111	CG13700	17_N9	17_O14	0.42078903101802934
CG12111	CG42778	17_N9	17_A19	0.3961837675224687
CG12111	CG33159	17_N9	15_N22	0.39301094645350276
CG12112	Pglym87	08_J16	07_N6	0.4854784393483182
CG12112	CG5270	08_J16	13_O18	0.4494099264502296
CG12112	Sr-CI	08_J16	12_K20	0.37489207712925443
CG12115	CG33178	01_L7	12_B18	0.46406809609065414
CG12115	COX4L	01_L7	10_O8	0.39422212330932116
CG12115	CG14949	01_L7	10_E7	0.36518573810703503
CG12116	lncRNA:CR43404	16_L19	14_A4	0.4249215940068587
CG12116	His1:CG33849	16_L19	06_E17	0.4134818448171116
CG12116	His1:CG33861	16_L19	12_H10	0.3756506538806935
CG12129	CG32694	08_B16	15_C1	0.43562334909341294
CG12129	CG32117	08_B16	15_B13	0.41338341808963563
CG12129	Nca	08_B16	01_B12	0.4089371425977152
CG12134	Cralbp	17_M17	06_A4	0.41591830535447266
CG12134	CG8006	17_M17	12_L10	0.4144325189788655
CG12134	mRpL27	17_M17	13_P3	0.38448655036297136
CG1213	CG43861	19_I18	03_P6	0.39946302369139386
CG1213	CG33721	19_I18	18_K12	0.3944541763610823
CG1213	lectin-37Db	19_I18	14_J2	0.36027125982538927
CG12147	CG6923	02_P21	16_J10	0.34072943298893654
CG12147	Or83a	02_P21	12_G23	0.3353112693662863
CG12147	CG14423	02_P21	19_K14	0.3336191467612461
CG12158	RpS29	18_N18	14_H11	0.468239429086532
CG12158	RpS5a	18_N18	04_P2	0.43549901587231177
CG12158	Tim17b	18_N18	04_N12	0.41908586724572
CG12159	tbrd-1	01_L1	01_N6	0.42472719356390404
CG12159	CG42867	01_L1	19_A18	0.4059035104510704
CG12159	hyx	01_L1	08_P2	0.4056009711588439
CG12164	LysS	18_O10	11_H4	0.5015880519918917
CG12164	Cortactin	18_O10	18_J9	0.4933838937495684
CG12164	Pi3K59F	18_O10	18_P7	0.4751898693119245
CG12170	Wdr59	17_M3	04_H17	0.36949921878243924
CG12170	Ythdc1	17_M3	16_O23	0.3496062522400397
CG12170	hng1	17_M3	10_L7	0.3483445149122355
CG12171	CG9083	17_G17	03_H8	0.6478556320804072
CG12171	gom	17_G17	14_K23	0.6290133823596834
CG12171	CG16800	17_G17	17_G3	0.5725916463146178
CG12177	didum	18_F7	18_G12	0.36598564259232114
CG12177	CG8757	18_F7	12_H2	0.3643919295976483
CG12177	CG5276	18_F7	02_G15	0.35873676039143004
CG12179	Egfr	14_L1	11_A4	0.44068843392277063
CG12179	CG5347	14_L1	06_P17	0.4206150609858685
CG12179	peng	14_L1	08_B22	0.39805130359248175
CG12182	Gr32a	01_D3	19_B2	0.3943695672544921
CG12182	CG32161	01_D3	15_F3	0.38641494966875717
CG12182	CG4022	01_D3	15_H16	0.3788975020829971
CG1218	CG9722	07_L14	05_N16	0.41527574425354835
CG1218	CG13705	07_L14	12_L16	0.4133091332726811
CG1218	dpr7	07_L14	17_P23	0.4012898396161303
CG12204	CG3517	04_M19	14_K17	0.4218349853021565
CG12204	CG14450	04_M19	03_M14	0.41257659308913275
CG12204	Hsp70Bb	04_M19	05_F5	0.37739820035512894
CG12209	CG8578	19_M6	02_K14	0.36255606574518695
CG12209	ttm3	19_M6	01_F16	0.3619374447886868
CG12209	CG7115	19_M6	07_M17	0.3355751322654811
CG12213	CG43340	02_L19	02_H17	0.3718035581833989
CG12213	CG34212	02_L19	14_N7	0.3519662105002789
CG12213	CG14667	02_L19	10_P3	0.3462482135063055
CG12219	Lrpprc2	06_C17	05_J3	0.35618996134173264
CG12219	mRpL35	06_C17	13_P11	0.34186039867424417
CG12219	Ect3	06_C17	06_B21	0.32952862903017555
CG12236	corto	19_G11	12_L24	0.4512268378881335
CG12236	Npc1a	19_G11	11_E24	0.4241294857198852
CG12236	ND-51L1	19_G11	14_I8	0.4047768952970887
CG12237	CG4714	11_J1	11_I19	0.3573549672377832
CG12237	Or65c	11_J1	18_A3	0.35672588675144484
CG12237	CG33170	11_J1	17_L18	0.3498334588643835
CG12239	CG7668	03_J15	01_H17	0.3930060124340875
CG12239	glec	03_J15	01_O18	0.3784798849458405
CG12239	Osi15	03_J15	08_H20	0.3664585126912569
CG12253	Obp57c	06_D12	09_M17	0.3557228121631798
CG12253	Pcyt1	06_D12	03_N13	0.35571852892521666
CG12267	CG1785	08_N3	14_A15	0.6060337257184274
CG12267	Rs1	08_N3	13_P16	0.56047692475605
CG12267	CG17683	08_N3	14_D22	0.5429080526551655
CG1227	CG43198	05_J22	10_A24	0.4643342279102093
CG1227	Gr39b	05_J22	10_E14	0.3724016212746781
CG1227	CG5098	05_J22	13_I11	0.37173670133837206
CG12289	corto	03_K8	12_L24	0.5327348923902426
CG12289	Gclm	03_K8	09_J16	0.48230042939401896
CG12289	Rab3-GAP	03_K8	05_O7	0.4639988821411647
CG12290	Rilpl	17_B13	06_P6	0.5143323146833284
CG12290	spz4	17_B13	02_H21	0.424269708962981
CG12290	CG32461	17_B13	07_I22	0.3927642699540419
CG12301	l(3)72Dn	09_P20	14_H22	0.5496298546329822
CG12301	l(2)34Fd	09_P20	08_H21	0.5475150309407575
CG12301	CG8545	09_P20	18_O9	0.5228767758115054
CG12310	CG45105	17_N22	10_G15	0.3809710346916635
CG12310	CG5592	17_N22	03_B11	0.36670252737413206
CG12321	CG3955	19_J19	05_P7	0.3527444359627183
CG12321	CG14480	19_J19	06_E8	0.335282404022189
CG12321	CG6553	19_J19	04_O20	0.329969904285367
CG12325	Nop56	13_P2	13_P12	0.600339738291517
CG12325	l(2)34Fd	13_P2	08_H21	0.5743497062668462
CG12325	CG7275	13_P2	09_N13	0.5611350223901485
CG12333	CG12994	11_H5	16_L7	0.42358225554307294
CG12333	CG5348	11_H5	14_C17	0.4118565169083266
CG12333	CG42523	11_H5	01_P23	0.38552843752005783
CG12338	GstD3	06_L9	01_P17	0.37572161327894527
CG12338	CG31668	06_L9	16_B24	0.37464920822730685
